"timestamp_label","prod_id","rfid_id","qr_id","location_id"
1642676805,"SKU0001","88773D337E677DE7C1EAD82B","2EDDA2A606270350","Label 1"
1642676810,"SKU0001","07D70E1E826CBFA508E5FF1E","ED6C2AF021CC3FAB","Label 1"
1642676815,"SKU0001","9BF5A2164BA118910986236E","611549EFCFC00975","Label 1"
1642676820,"SKU0001","45382DDE2DB13B6CA12B298F","35E5E674FB82A929","Label 1"
1642676825,"SKU0001","B950C740A74D3579AA296605","AA0EBFC6263F79E7","Label 1"
1642676830,"SKU0001","254F64102A29F61EEF33BDB0","0FA6AC59DA75A1FD","Label 1"
1642676835,"SKU0001","39A902E04A13A456A6515A89","6376FE0B81C1AB11","Label 1"
1642676840,"SKU0001","DBAE161DB871659F39E55776","5D4CD031E00547AC","Label 1"
1642676845,"SKU0001","9B2D803BCB1AE822956454D0","2E334A9417F3C949","Label 1"
1642676850,"SKU0001","D1C8238EE6792823926E627A","EEFD8254C0F45B2C","Label 1"
1642676855,"SKU0001","1D3493F88A2DDD26F1F91CCE","7A3EAA2866F2C746","Label 1"
1642676860,"SKU0001","528435DB586CA4934D79CF41","830B2A24BE0B8672","Label 1"
1642676865,"SKU0001","D005992DA6BB7AC5C7FE4798","A52FF2DE12DB4FD0","Label 1"
1642676870,"SKU0001","C84F6CE5AB48E4988715FEB7","165C816362DF18E9","Label 1"
1642676875,"SKU0001","816292F18A1D27A01072C3F1","57C0583099570CA5","Label 1"
1642676880,"SKU0001","76701368E8718E49127EF9FC","1881281E763D058B","Label 1"
1642676885,"SKU0001","DCE2B3BDA8CAE2A3F3251BFE","D3F6FCF91495258E","Label 1"
1642676890,"SKU0001","33B3B10CAD601E567D58E0F9","8E6A39377A698549","Label 1"
1642676895,"SKU0001","5CF0738B9F7F184507ED6105","D10656EDCE050F14","Label 1"
1642676900,"SKU0001","96F2A7B1BB9CEE508D3C717F","18453EC7068A9256","Label 1"
1642676905,"SKU0001","C055F10079D3A57C2CB3D8C3","1C31BC4F63EFEC92","Label 1"
1642676910,"SKU0001","E370EB5E453EC87E0B6CE522","5A04B97D12013BD2","Label 1"
1642676915,"SKU0001","E21BCB37EDB7752780B129E2","283EE702297A6CED","Label 1"
1642676920,"SKU0001","48F4EAB4A91DE05CC1260482","514F759A648B7578","Label 1"
1642676925,"SKU0001","1DA257DF7F7F275D94DB9BD9","4BB52BE76F4D50D2","Label 1"
1642676930,"SKU0001","C0C30F8E2790A6D91D4A32A0","02C877DFCC7980DE","Label 1"
1642676935,"SKU0001","9B93FD1470A25645188C0448","5879C2F231A7278A","Label 1"
1642676940,"SKU0001","21FCD5D94D5D69131413B541","423DFC55AEA42AF8","Label 1"
1642676945,"SKU0001","EF9D5865F5C9A28669171927","1B673F3092E72DD2","Label 1"
1642676950,"SKU0001","68F7AF3A7C59A1E00DD0D521","571FD73D587FFA87","Label 1"
1642676955,"SKU0001","20F785D08187E49AC96F3B7D","DF891CF037262FB1","Label 1"
1642676960,"SKU0001","3D832EFC75E2E63737A42D1E","E7C42758FA9CE7F8","Label 1"
1642676965,"SKU0001","55EB70F7DFE5138AC5945F50","57287ED496AF9A8F","Label 1"
1642676970,"SKU0001","DC1188B135613C2BBD1B343D","9D2099241FBD63B5","Label 1"
1642676975,"SKU0001","2E56A252702B13987D8D6222","324DC0A9264CE230","Label 1"
1642676980,"SKU0001","F09C1A606E2E8F98AB9B72AD","85C73F303D5301D2","Label 1"
1642676985,"SKU0001","70A2B4346E537B1CD3C96EAE","35B2E63B3E8CE5C2","Label 1"
1642676990,"SKU0001","C8CE237419E8F88B2D08E395","F53F9DC482AC420B","Label 1"
1642676995,"SKU0001","B6B79FC4107146EAAD53262C","67F62439C8F9E58C","Label 1"
1642677000,"SKU0001","0AC11B908E673BB2772778BB","FF185A99AA54F1EE","Label 1"
1642677005,"SKU0001","2948380054D1CBC634536581","FA67E96BC9B6B0E4","Label 1"
1642677010,"SKU0001","D9833E9E8FAF5D8BAC99F7F0","82B5BAE4B70CB379","Label 1"
1642677015,"SKU0001","C7D3CD97373C09EBEB72A17C","4FCC2850C43A1C1D","Label 1"
1642677020,"SKU0001","A39F4002CD6FA3C2919A2E57","2BAC4AD59F97EA6B","Label 1"
1642677025,"SKU0001","046AE3C7EE710AB11625DDB1","0D7FB500BFDD2CF9","Label 1"
1642677030,"SKU0001","0DF9899A8B07C2FE26CBF5D6","223CA728ED547D04","Label 1"
1642677035,"SKU0001","B4AE188FF0050A382425F470","A944B7625E557F94","Label 1"
1642677040,"SKU0001","8ED81B786BC39856CFAB1990","34A7A968848644D6","Label 1"
1642677045,"SKU0001","F892F1F3C043EBA0C8208654","C0E07146B0B5F19D","Label 1"
1642677050,"SKU0001","BEB30B26F11396C2ADC80152","709E0E808AC9E0CA","Label 1"
1642677055,"SKU0001","9F08732E31909F7E6F6123B5","CAF6D9285E19433B","Label 1"
1642677060,"SKU0001","8D2EB1EB66AEDDEF95A24053","F74B56B120564A3A","Label 1"
1642677065,"SKU0001","72D4C818DFA8CEDC28F4412D","742B7F336CD50EFA","Label 1"
1642677070,"SKU0001","33C2F30804975FFDB5C73F99","ABE4CF371C1384B7","Label 1"
1642677075,"SKU0001","B2D39493EB89CCBC4CB05AE9","60E968EBE5EF47E6","Label 1"
1642677080,"SKU0001","E475764779B036D533520DE0","FDE031A7AD0C531B","Label 1"
1642677085,"SKU0001","413D00C1EFDA589236C0E6F2","F69DE79965423EAD","Label 1"
1642677090,"SKU0001","57DA542C22BAAE064A2D7949","7DC53BA6EE8B9498","Label 1"
1642677095,"SKU0001","8A65716BC8414EB176C7D63E","000BA329D135222E","Label 1"
1642677100,"SKU0001","7FCDA473DC8E95502C176BC3","7DDA143ED869CD81","Label 1"
1642677105,"SKU0001","F04E0998EF500EABF4E6D645","083A2311B82DCAD9","Label 1"
1642677110,"SKU0001","837CD766E460FBF76ECD113D","C760BC2A15D2BE5F","Label 1"
1642677115,"SKU0001","F81B19786BB129649B9733AC","3792B648369F0018","Label 1"
1642677120,"SKU0001","9719670989EDD9BADE0CBB6B","FB920BFE0A0AB5C0","Label 1"
1642677125,"SKU0001","24B0D1AE0326F6FE8CCD0F0A","409294E6BD61305D","Label 1"
1642677130,"SKU0001","F9E6A18472622E8204B2CEED","CEE1A148E3FD8CA7","Label 1"
1642677135,"SKU0001","A272F4D3D66EACD133C6BD0F","3F302EA4B483D224","Label 1"
1642677140,"SKU0001","DFEECB5C44F1ABE2020276C6","A9A901BEF73D2AB4","Label 1"
1642677145,"SKU0001","C4A9B1A4F03B32ECAD40B0D7","5E2839296F76DBEA","Label 1"
1642677150,"SKU0001","243A03CA5371B3E5326C72CA","A8019C524E1F43A5","Label 1"
1642677155,"SKU0001","D16AC163C57625090E14A187","D5B94D39D561FEE6","Label 1"
1642677160,"SKU0001","E7D4437C7B162F141F528691","3EE5BDAD2AF0A144","Label 1"
1642677165,"SKU0001","B28B8A871621ED1B8565DA98","D6E7C7B383FCE8BE","Label 1"
1642677170,"SKU0001","6E50C3CC102F9B34D5826F55","3AD63583D7687340","Label 1"
1642677175,"SKU0001","393E54C3A3727A764806833F","CE09EBC962CD5C15","Label 1"
1642677180,"SKU0001","57CA8471A1F657C997B3A47A","AFD31F67AB9274D6","Label 1"
1642677185,"SKU0001","AB9689278BC11B19F48DE15B","AB69CC8800BA81A6","Label 1"
1642677190,"SKU0001","7DC6776FC06298E0309E8240","7689773880C2A366","Label 1"
1642677195,"SKU0001","A727CAB7A18C9225BDDF129B","04334325A7C11897","Label 1"
1642677200,"SKU0001","77462CCC9062E5F48FD5581E","CB091014929BA017","Label 1"
1642677205,"SKU0001","0B813AEBE7A25B50DC26F17A","107CF182F63B70AC","Label 1"
1642677210,"SKU0001","8165581ECD7D8485C2FFD581","1D0E1375B147DB6B","Label 1"
1642677215,"SKU0001","FAE85EF0F58BE32F4CE570ED","9B7890B43971295C","Label 1"
1642677220,"SKU0001","DFF4300FC340156406B53BFC","F1C316B3451D2F07","Label 1"
1642677225,"SKU0001","8B65277BE9C7EF8DBDBEC255","E770455E23670ACF","Label 1"
1642677230,"SKU0001","85FC8316949FDA8F7F715A16","9ACE81CF4D0E403D","Label 1"
1642677235,"SKU0001","D894FF5AB290F26267E6EDA8","65D73EB1C05DFAA4","Label 1"
1642677240,"SKU0001","A83DAECB38EDF9C135A43B9C","AD1756095E62065F","Label 1"
1642677245,"SKU0001","BE11C659336B1E489B134A4F","8B68ACAA991A6938","Label 1"
1642677250,"SKU0001","AA4FA8AC701E40E7ABF501C1","64954CE9439A6075","Label 1"
1642677255,"SKU0001","269EB36E861268F1A63D4771","111B7EC7F0071585","Label 1"
1642677260,"SKU0001","74BCE8DAEFA87D7444B6E758","A5F5D4975C14CBA2","Label 1"
1642677265,"SKU0001","0B1BC22265F4074A04BF3732","E3BBF37B874B8E56","Label 1"
1642677270,"SKU0001","4A9BA448137A8C14B070E9C7","6D7553940B13C595","Label 1"
1642677275,"SKU0001","3186F9AD9A99267334A6FFC3","B0F458E777274A69","Label 1"
1642677280,"SKU0001","B85E0A4EC41216C2162859E3","743AEFADA3CD1F3C","Label 1"
1642677285,"SKU0001","18A3F5E2CA7E6668B4B2407E","C126AF639CACAE86","Label 1"
1642677290,"SKU0001","DED567538095327254F23AAA","CD2C0DF3EEA035CE","Label 1"
1642677295,"SKU0001","0681CFDEF9BE286F2AB3382A","29EFDED481848051","Label 1"
1642677300,"SKU0001","C02093F8192D02904D81F6B4","3BA610DC7D898CD1","Label 1"
1642677305,"SKU0001","1D6A31D5CDF4A3C7AF520C68","EE5A3F897381C945","Label 1"
1642677310,"SKU0001","B455631E9FC2895272DB3AA0","D83AB84EFF5CD3E5","Label 1"
1642677315,"SKU0001","1100342BBD3AC20CB554DB39","F3E8664DC4E5B369","Label 1"
1642677320,"SKU0001","3B0B3F03AB75EBD76C04A64D","6F496C9DB594F658","Label 1"
1642677325,"SKU0001","E9FD274F10EF136EB9E5754F","319C999E8470AF7F","Label 1"
1642677330,"SKU0001","83013DF09D16A00F755FE32D","573329F587C3E939","Label 1"
1642677335,"SKU0001","E5F52B5D4D3412E8C6EC7BB3","43747E54C324BEE8","Label 1"
1642677340,"SKU0001","4719A4E4258CF6B9B9AACBA2","4B0B81D3FE66D318","Label 1"
1642677345,"SKU0001","086BF53F12208F1802CD2762","A23356F2125EE676","Label 1"
1642677350,"SKU0001","C1A9CD23E504634328008B2E","3E169A6F3B1228C6","Label 1"
1642677355,"SKU0001","4EFD4D96E80509E6E4BED96C","28BE9FD8B0D4E55C","Label 1"
1642677360,"SKU0001","599E066EAF64BE6FF332E65D","B15771763FDDFEBF","Label 1"
1642677365,"SKU0001","2DDC4B111D5202874FB8418D","9C443583BE2CE1D9","Label 1"
1642677370,"SKU0001","4C0BED196224F20F8A8AFEF1","1F6881628799933D","Label 1"
1642677375,"SKU0001","F3DDAE5FEB9D41D006FD5CB8","4C27C5114D86C81E","Label 1"
1642677380,"SKU0001","1A8CDFD2BE3F2D9F36721ADB","C9717102B000A863","Label 1"
1642677385,"SKU0001","245DC157F9D8E416889CCE1A","C38AA4FC15AEA166","Label 1"
1642677390,"SKU0001","99054DDD653A62213D140475","A69D15545E19EFCE","Label 1"
1642677395,"SKU0001","F54E96C22246005078A6E5C0","C988DD985D94EE0A","Label 1"
1642677400,"SKU0001","2E1116B470861944D0644F5A","33A0740E98A46C74","Label 1"
1642677405,"SKU0001","D3FF1E0E5B4112AD386124AD","C765AB1A03F5F75E","Label 1"
1642677410,"SKU0001","66D645632E0E5758224279CC","66196C4B4DA0BAED","Label 1"
1642677415,"SKU0001","1940BD803403C679DB343A8B","BC3980BC7EB5D091","Label 1"
1642677420,"SKU0001","8684DF808FF67D660D39A25D","34179E1E8908A55E","Label 1"
1642677425,"SKU0001","ADA886999304B75242EA0A48","E2B3205F78E1A0E6","Label 1"
1642677430,"SKU0001","EA19647E078D4F57B100E6EB","139572556C232BFB","Label 1"
1642677435,"SKU0001","F4C54157DF74568520BBEAA5","26F3798B670B839F","Label 1"
1642677440,"SKU0001","707C665F8A259CBFEEC9376F","FE0956CB57D605B0","Label 1"
1642677445,"SKU0001","2F24DB1AB1565831EAA378A4","9EDCC9777E6ABB4F","Label 1"
1642677450,"SKU0001","7D553DFCA64BBF4314733525","2385F61AFA37C835","Label 1"
1642677455,"SKU0001","991C112B95119BE90BDB8ABF","F647F7359F2F2C52","Label 1"
1642677460,"SKU0001","6A33D8205C220479301216BD","DAE019DFF2F4FDC4","Label 1"
1642677465,"SKU0001","BF59A9D8D46C083D98ABB091","3A5FAC50297A3283","Label 1"
1642677470,"SKU0001","7F77594BC8EFB9AF264E8812","3BD107BE21139CF5","Label 1"
1642677475,"SKU0001","644F0821F70AF0DB2BA4F247","82C1DA90413D94D4","Label 1"
1642677480,"SKU0001","145B657865687B8DDB0A0CA8","81D8D270FBF36C28","Label 1"
1642677485,"SKU0001","C6ECA7E5D76940D8447AD114","821436AE2811B7DF","Label 1"
1642677490,"SKU0001","D25605115419823883F26A19","BE9B1B025E72830A","Label 1"
1642677495,"SKU0001","6CB0B9202B9776C186D33364","649B8569FD735EDB","Label 1"
1642677500,"SKU0001","EF1B2B00420D647D85F34C65","981D4399E7D10C43","Label 1"
1642677505,"SKU0001","417C32CBCCA78B5949015373","EFBEA8B82FD22C06","Label 1"
1642677510,"SKU0001","6A9121066CD25F17210B16B2","B6885BEAEB5B7AB0","Label 1"
1642677515,"SKU0001","DF5322FC8F0B7A05964F128D","0EBF24202FB3D08F","Label 1"
1642677520,"SKU0001","7BF89309D79E6823270F2F13","00A8048C1D32B461","Label 1"
1642677525,"SKU0001","BA9D472CE31BA91A1DC58258","4F0C4ED8B2929964","Label 1"
1642677530,"SKU0001","5590334905F991899325ECE2","01B1656A1A8F96BB","Label 1"
1642677535,"SKU0001","565997B1ECBF965AE953A455","A723595E31402D04","Label 1"
1642677540,"SKU0001","6F5F6BF30D9C42998F0063EB","EFB6B4EB03FB1DDE","Label 1"
1642677545,"SKU0001","86BD1C44D192722763427884","7AD1C145E020B721","Label 1"
1642677550,"SKU0001","CD3D8F8A51DF597F1561E97C","BF62549CFF01CDED","Label 1"
1642677555,"SKU0001","343ADA9408D2C9A0BF1354C0","A139F4CAD27DC0AA","Label 1"
1642677560,"SKU0001","31EA52B978A7A449DA4681D2","3E64E6E0CFECAA03","Label 1"
1642677565,"SKU0001","46FA75480FB06C9AFB70E1DC","945458909F1527D6","Label 1"
1642677570,"SKU0001","6BF1890B3CC8F1C46FA061F8","2D71B9705559711A","Label 1"
1642677575,"SKU0001","A51429055390A53AAECCC065","86EFD0655D1249AD","Label 1"
1642677580,"SKU0001","307A46F2BABF8C63C1C681A8","5DC5BF0736782ED6","Label 1"
1642677585,"SKU0001","50F5794CF55B063457791100","6A8E90183E0413AD","Label 1"
1642677590,"SKU0001","C80E98D11D5326E89C6FC0C1","E4447E2408D459F4","Label 1"
1642677595,"SKU0001","4DB126BA075915BBC3A87DC2","89A66AD8CDD6E86B","Label 1"
1642677600,"SKU0001","7497AAAF792D65917F3A011E","9AFE4C6948398A7F","Label 1"
1642677605,"SKU0001","E6BA4136FC35E164629C2DDD","064E90599F7805D8","Label 1"
1642677610,"SKU0001","03EB1A8D39E8C2BD1B8A4A03","DAD8C9E05671F573","Label 1"
1642677615,"SKU0001","3A1550025D811A50D3CA5314","2972414FE3538DAA","Label 1"
1642677620,"SKU0001","AB016B1E7D7F536794A782CF","986DF274DF988C4F","Label 1"
1642677625,"SKU0001","DB50D99C950AFBAA8DF090A9","45DBF2CF960A84D4","Label 1"
1642677630,"SKU0001","E687AA380C28026CAF0DF5BC","5BAFAA6568ACC4A2","Label 1"
1642677635,"SKU0001","A21FE07C0BC44DE5073A496E","B2C749DA8DFFDD27","Label 1"
1642677640,"SKU0001","B0DEC00F69D441ED6A7CBA57","0144FCEA3E7095DD","Label 1"
1642677645,"SKU0001","48878092EEB26E4EF38ED7D8","A2401274EDF1E82B","Label 1"
1642677650,"SKU0001","4D9B0A4AEA5B8B4CFAE78935","115DB12BD30F90DE","Label 1"
1642677655,"SKU0001","01043E840E8D700E18B488EA","8CAD2556DEFB5D5F","Label 1"
1642677660,"SKU0001","655B9A55A66E921900257408","2F737B3C6C4C399D","Label 1"
1642677665,"SKU0001","869537EE974FC9C09AD9455B","578AF7F7A0F19842","Label 1"
1642677670,"SKU0001","8A9B871A140E6F650888FE1E","4358B7B3EA3D075D","Label 1"
1642677675,"SKU0001","A178A103DE2B9D71C6D31842","6F264036CAE36A64","Label 1"
1642677680,"SKU0001","2B4CDA9E9EA7317033B87458","3AEE3B68BA5E7600","Label 1"
1642677685,"SKU0001","48CF6CE0A39BA4D6DC4C8C24","4B1DF167327F7E23","Label 1"
1642677690,"SKU0001","A30FC839079205DB82F9D24C","DBB1559F401D3E32","Label 1"
1642677695,"SKU0001","6A7E694CF22C968D2FF4836F","4AB33D3A1118E0E2","Label 1"
1642677700,"SKU0001","B122F9785E13E2E57967F64E","2732D4FA4798B2FB","Label 1"
1642677705,"SKU0001","9996F2CB3453627A7253B8F4","5C70828E8324552D","Label 1"
1642677710,"SKU0001","8F22039C2E11A2D211A2BBFD","3FF32307FE339380","Label 1"
1642677715,"SKU0001","35F109D728E74731BE9EDE38","B7FB69EAB384D302","Label 1"
1642677720,"SKU0001","DA1BC4A279DE9C3FA732DF5B","51385DA5938BDB3D","Label 1"
1642677725,"SKU0001","1D6D5FC2F033C1381E5B8569","E326A700C4A0EC7A","Label 1"
1642677730,"SKU0001","59C7B9E41EED988A5279C0A7","7F615AAB184F00BE","Label 1"
1642677735,"SKU0001","F25AADEA35F489426890D508","60B479F217731B27","Label 1"
1642677740,"SKU0001","B941E966B8AB601FF796A513","E2B3D17E270670F8","Label 1"
1642677745,"SKU0001","D30D6B7787FF66C0FCD3A61C","E8AF40CE488F6836","Label 1"
1642677750,"SKU0001","DA367C469BB94FF9FEEADABC","9CAD8F5552216129","Label 1"
1642677755,"SKU0001","4A31275CE50FCB408939D390","081630C8F4A45C83","Label 1"
1642677760,"SKU0001","281F0F39102368AF84AEE266","0B869A5D13D19D45","Label 1"
1642677765,"SKU0001","495CF3FB6CE9A42813C6942B","9FECB3AD21DA5332","Label 1"
1642677770,"SKU0001","A70C0D718E469F8394E69955","F2A2CAEBECF2A708","Label 1"
1642677775,"SKU0001","10F3D3516F8A75D1879D7225","C1034267CF2577CF","Label 1"
1642677780,"SKU0001","388B30BFB95771C9829AF20D","61D4E9A8C8D74C9E","Label 1"
1642677785,"SKU0001","D65C3C580D5548762948B0C0","D869ECF9C78EF331","Label 1"
1642677790,"SKU0001","2714204C5DEE5267FFFFF9FD","24C2D316DD0DD745","Label 1"
1642677795,"SKU0001","FF7BA7B8F51705AFD6621C7F","5F4B12939786C970","Label 1"
1642677800,"SKU0001","9E3EC815F0B58951BB2D3730","B10AED295CCC3608","Label 1"
1642677805,"SKU0001","3E63CC94B6A0A45E2B376693","9A2EC53AC9B9CA9D","Label 1"
1642677810,"SKU0001","D8D6D87A9F97EFE9B53FA9E8","65D791D09346385C","Label 1"
1642677815,"SKU0001","90EE58191C40D46BB1DAF91B","69D1E281228597E9","Label 1"
1642677820,"SKU0001","98FE881B662DF1AFB8DE00CC","F2361F3FEC903DE2","Label 1"
1642677825,"SKU0001","28341567934E4AD9B37CFD12","9DE78851BC94657A","Label 1"
1642677830,"SKU0001","A9F99F7F24B6FB56F1579467","2BF3FB5618CF4C30","Label 1"
1642677835,"SKU0001","AF66A22D48BC66F323FB589D","1FE18E1E2FC8DCE4","Label 1"
1642677840,"SKU0001","EE9B53433A3770729BD18400","6EC62C7CC9C6BEE0","Label 1"
1642677845,"SKU0001","12B6EA79DD6A27F46A920C72","3D89FA857C8CB4E2","Label 1"
1642677850,"SKU0001","6DCD7446CEE1B031709971E0","70C1103ACDB6D63E","Label 1"
1642677855,"SKU0001","B01FC07C1B40AA7864D419FA","0F4E495CC6990DCF","Label 1"
1642677860,"SKU0001","FF8F3FAF4FE5256343B8D19F","658870037CDAC20C","Label 1"
