"timestamp_pallet_out","prod_id","rfid_id","qr_id","rfid_id_box","rfid_id_pallet","destiny_id","order_id","timeest","price","nperbox","nperpallet","timestamp_wh","user_id","tag_goodread_wh","tag_loc_goodread_wh"
1644837000,"SKU0002","16F5C8301B9A67F1F15A85D6","D4FB0764D973B6B9","D27F576FD466609340F6CDFA","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","7EA5330DAAE14EBA7E5E61E5","D86B265AF991FE7F","D27F576FD466609340F6CDFA","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","798E8590A7AD8E971D82A9A8","DBE4319C62B73185","D27F576FD466609340F6CDFA","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","22DEDC90005946D62EB51BF2","55FAB1C6CC369FC0","D27F576FD466609340F6CDFA","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","37BC0B035676D0A93F23EEB7","D50F781BC709C505","5D41CD0E56C335F3DC79A1B3","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","2A547FC9DBE9D470CCA067D9","B117A99644A17C7D","5D41CD0E56C335F3DC79A1B3","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","6C924CF6F09FB0ADC23D079D","D1AC25FA403DD811","5D41CD0E56C335F3DC79A1B3","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","8956D11E61A2D996DE515AAD","3A3875E0E4AB8A45","5D41CD0E56C335F3DC79A1B3","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","6E9B313AD9ED0342559D0D73","90CEB91FF8E4DE4E","5D41CD0E56C335F3DC79A1B3","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","FEC10643F75FC34AD7D386D4","5E4ADD074B928764","5EA790C86DA8532AEC23EC91","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","CC589FC0359369080FD379B9","E3933DE7C5477A1C","5EA790C86DA8532AEC23EC91","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","E15E45EF5EF0DE5803BF2EBF","EFE6319143C7274B","5EA790C86DA8532AEC23EC91","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C3FF8F1F8566A7D7B490C57B","CEA0F6DFF3F8932E","5EA790C86DA8532AEC23EC91","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C505EA73734CCB76BF9104F0","49D5F4824371A2A1","6B0A457B19B5BC03A55FB76D","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","CDC32368A6602F3202F81836","1DC7A65012B9D639","585F0BEE482D5471309C6404","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B0242CA3D32CCD52A289CA9E","AABFCD5DC082C1DB","C74CE9DB739F8A8326AA9A12","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","299E1BA1E8008F112CED409A","42897C57B10EE6FB","681E151D8F60E3A3B4A02FFE","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","0256B15CD6F50BBD38CFEE84","B8CA4F3E8B2AAEF1","681E151D8F60E3A3B4A02FFE","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B54BDF78C0A0A4FECAA90B33","4A1466E5ECAC45D1","681E151D8F60E3A3B4A02FFE","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","A80A3409E677A64EDFBE8C5A","CB4ED920D7179043","9210DA3901667023A116B5D6","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C9CE1EA06A4F45464701CF3D","3CF326DE04A97221","9210DA3901667023A116B5D6","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","5059AC706943D967DBBAF933","D9DF6EF44CF43622","9210DA3901667023A116B5D6","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","8620E4F61EF01DBA6941F4AB","F952858FCC2C3C6E","9210DA3901667023A116B5D6","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","A3F375E22E6312316A14A75E","01790A6C9C1F487A","9210DA3901667023A116B5D6","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","48FE15A0C97725E01A3A04AA","FE47896A787B950B","870D0DB98825E5CA531F58DB","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","591EC900F1CE59EA3DFA6C1A","355D7BD30888215A","870D0DB98825E5CA531F58DB","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","59355CD51026EC0846B9286F","01F9EB4EA43897DF","870D0DB98825E5CA531F58DB","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","35B73567F77993AF0EE6398D","63A35E158267CFD7","870D0DB98825E5CA531F58DB","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","98C5E8F19402407CFA29FF45","1BAE4EF3D6FBF72F","870D0DB98825E5CA531F58DB","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","35F5A10EBA5E818B1EEE094D","1FACDA106391764D","EA2B2F31FFB3C7445D09B00B","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","8899BD240C5498A5CB7B327D","04852FE0BF9F8E23","EA2B2F31FFB3C7445D09B00B","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","D9B237A2236ABE580CB54FD3","898EE63D72776FF5","EA2B2F31FFB3C7445D09B00B","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","5C51287DCFA465090F752FF8","98D5BB601E07428A","EA2B2F31FFB3C7445D09B00B","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","5358ADC9E2AD1A82A3E6A85C","895F8B77BCB340AC","EA2B2F31FFB3C7445D09B00B","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","0DD3D508C99A5C436DD4A401","603F12A590E551E1","DF95E43E055DB01EE37B5884","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C70AE37A103C4BB9E265A84D","8EEF0A886805188C","DF95E43E055DB01EE37B5884","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","4937B72EB49B8743AF05E3CD","3B53F58E756598E5","DF95E43E055DB01EE37B5884","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","ABAB93EF7FEE78A8AE53AC4B","BAF4F11359EC8C0A","681E151D8F60E3A3B4A02FFE","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","58A4DC4824CF1E78E316748A","34B18B2A2FDB2C04","C74CE9DB739F8A8326AA9A12","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","E4E02E9B4C9C4D35B428E277","386D3FBE1A5A951E","681E151D8F60E3A3B4A02FFE","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","BAA4E980E70573E752031980","33E73889926DCA3B","9E4C67F92A51340B381F017E","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","6A3DA16CC44E5D4453A90516","42ADB4A2A1445685","C74CE9DB739F8A8326AA9A12","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","6DE6E68CDE627C46F54163F2","ED1E347F77214161","C74CE9DB739F8A8326AA9A12","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","108E2CF89C4296C8FE04D8B8","AE72B78E1B52958D","C74CE9DB739F8A8326AA9A12","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","9EBED9609A81C0D65F134DCF","4B79612B8419E445","D5B34198AD356A2089414E68","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C808C1349D0790B7C4DB35BC","3D4075B204CB4AD0","D5B34198AD356A2089414E68","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","069617C37A0B556E10DAD680","62336E96F043737F","D5B34198AD356A2089414E68","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","1FC039E8E1339BD51492B396","3268094BBEE2232C","D5B34198AD356A2089414E68","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","5F16D1605CB153F7765D3243","60DF0FFA660BA7C7","D5B34198AD356A2089414E68","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","7DCDFCD5F2AB67E7BCF14A71","2EBD929472DB5A60","66FD459CE42738CD575FE04A","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","D4196F63D316D9DE0F37ACC8","C914EFE7B9819413","66FD459CE42738CD575FE04A","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","D038E007E5D15C6438C2B57E","90F7BA327729C271","66FD459CE42738CD575FE04A","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B6A9B0206A9A4190B91B8070","1C8CFCBBDF23964B","66FD459CE42738CD575FE04A","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","2F5699917D6402E7F3A188AB","F136F437130681DF","66FD459CE42738CD575FE04A","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","BAA17DFA6401B065EE5A6098","FC810F70C055709E","05E130DB066AC97B83B651EA","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","673C4D3E2CC6920DAB523A05","8FD8C90496E52ED9","05E130DB066AC97B83B651EA","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B997E88C0900F8757D8F4D88","C7B9DD9ACB6E3635","05E130DB066AC97B83B651EA","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","01D3117366C8691AA13A1D48","392E97FBA8009C74","05E130DB066AC97B83B651EA","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B5880A9845677EC3B6731162","118B4B10FBC0F1FD","05E130DB066AC97B83B651EA","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","709B2E7F776F30CA46889A1A","A3F59BDB1EC691BE","9E4C67F92A51340B381F017E","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","B4AF89959222181C0482DDC5","1491284036BF06BB","9E4C67F92A51340B381F017E","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","0E6AEDB7779C913EB209ACA8","8CFF3D87ABCEECC7","9E4C67F92A51340B381F017E","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","179295A27FE716AE7FFB89D4","B6266C71AA3DF339","9E4C67F92A51340B381F017E","09D61BD5B27F6EBB72AB71BD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","C40F01E9FFDA788FFD0995A7","8F55A867CE20C5D3","6B0A457B19B5BC03A55FB76D","BF71170FA346E5ECDF2C8977","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","312D91725262892A209E6759","A65AC6CE8038C0E4","4F096D435BA7B851C6AC5FF6","12D95B50AA645AB5CCEC4CCD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","5F1A1E98BE53EF5FA923A7EE","DFBA005FCDF9CEDE","4F096D435BA7B851C6AC5FF6","12D95B50AA645AB5CCEC4CCD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","83ADFA512B8177497EA28FD7","AC9E9805908BCB79","56D38F0DA4538083E646E4A0","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","2C6082AA46F45E36C58590DD","36F39F1A3CA91E0B","56D38F0DA4538083E646E4A0","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","CAFC36A78DC487B57FF09BB7","AE6C5956A992A861","56D38F0DA4538083E646E4A0","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","EEFFC4CA42D3BA588B202E3C","F56CD93DDF06200A","56D38F0DA4538083E646E4A0","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","77F7CCBD63097EFA2E2C744F","01D33B13C3257A38","CF4214F165B8B2E51C081DB4","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","7D13F778AA989C97D9B4ED03","3C4D565F7C3D9AA4","CF4214F165B8B2E51C081DB4","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","778868430D137829C06FA008","EBD98F22A18509BD","CF4214F165B8B2E51C081DB4","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","185DE76E6AE1A20F997A1CD0","7D4755F7B3525B88","CF4214F165B8B2E51C081DB4","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","33FC9EEF1BF1FA4AA9D7E383","C826DB7DF867F87C","CF4214F165B8B2E51C081DB4","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","F8DF0BDEF91BE64A5E143F98","A7642D9FA452B270","69BB5075D519A1D7BFD42141","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","DB609F3F12650F210CBB0539","24A64D4FC5441445","69BB5075D519A1D7BFD42141","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","63FF9C70F0EDFEFFAD8B2378","3859E7D949D4B24F","69BB5075D519A1D7BFD42141","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","E241E214CDF32D9C98FCDC40","ECADF0DC6E703CB5","69BB5075D519A1D7BFD42141","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","8A37C08048295260D2C9CEAB","F2C4DC86C808B42E","69BB5075D519A1D7BFD42141","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","9E0CE9650305810FD8F56EA4","56E34CCA37448CE7","D380BB9051ECF46D4F76F1D1","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","E18D6F66DFFE7E540CE953A1","6E1E9C99920E96E5","D380BB9051ECF46D4F76F1D1","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","2E8972A2CFDB5A31207E637A","38F6865B97D1463F","D380BB9051ECF46D4F76F1D1","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","F4F2B608DCFAE0D8795CD8CB","EB25A0C1654C499E","D380BB9051ECF46D4F76F1D1","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
1644837000,"SKU0002","66AC1862E265D834E2265F6D","38D7744C08FF8F57","D380BB9051ECF46D4F76F1D1","88038337187675396E0BB6AD","CD 2","789",24,30000,5,10,1645095660,"Ourofino_2","Y","Y"
